label,content
anger,尼玛的淘宝买裤子回去不试过就洗洗了说自己不喜欢这裤子叫退货退尼玛啊不喜欢洗个鸟笨蛋一个1大清早的遇到几个脑残的能不发飙嘛
anger,所以像你这种货骂你算骂的太轻了真的是脑子里有屎行啊打算怎么着呢对骂我从来没怕过你们也就只能考虑暗杀了这样就充分保护动物了臭笨蛋们
anger,卧槽大半夜的被某个人的言论搞得好恶心日哟你除了再版某本书除了提及陈年旧事除了自作多情卖CP萌除了自作多情除了没下限你能不能干点别的啊写点没人看的书去行不行大家都懒得甩你各种粉转黑你还得在那边自己跟自己玩生气以为别人很在意你下限两个字真的不知道怎么写
anger,今天12点58分云南盈江发生5.8级地震县城电力通讯中断城区大部分围墙倒塌之后当地又发生4.74.5级两次馀震其实近两个月盈江已先后发生1200多次5级以下的地震可新闻媒体从来没关注过恩两会什么的可重要了即使说些没可行性的提案那也是高贵的政治远比不足五级的地震重要是吗
anger,四个河南B我操你们妈你妈逼欺负一个国安16岁的小球迷有什么本事啊经历26号4号线头节车厢打架的有没有那个河南B的照片发上来我找呀去
anger,新浪微博在抽什么疯吗凌晨4点醒来习惯打开微博竟然不能打开早晨8点多再打开发现可以用了但不时出现未知错误一直重新登录某一次成功了是软件Bug还是管理员Bug了
anger,临沂你们的恶只会激起更多人的怒和恨中国的爷们们方向临沂Go我给你们募捐路费去操我真的怒了欺人太甚欺人太甚
anger,我的手指下午三点左右被公司的小狗牙齿划伤了破了有血渗出小狗今天刚打完最后一针我去哪打狂犬疫苗啊是不是还要打那个巨贵的免疫球蛋白啊是不是还得打破伤风针啊我的粉丝里有没有大夫啊
anger,无聊啊今天竟四处乱窜啦看看同志们新货啥价位一打听傻了难道我这次进货带的银子也只够收一两件东西的没天理啦我想了下大难真的来的时候翡翠不能顶烧饼再值钱的东西也一样关键就得是烧饼能活命我决定改行卖烧饼了以后没事在地铁边吆喝的兴许就是我看见我不许装不认识得捧场啊
anger,倒板的出租车明明右转绿灯又是高峰他居然停着收钱下人堵住一长串的车忍不住在路口摇下车窗对他吼了一嗓子你开车有没有公德啊真痛快
anger,叫板得好据南都报道湖南省纪委干部发微博叫板长沙县委书记指责长沙县公安拘留殴打讨薪农民工一事扬言谁错谁下台祖德欣赏这位刚正的省纪委干部鄙视目前腐朽的官僚体制省纪委干部竟然无权插手县里的事县纪委查县公安会有真相吗难道中央不知道下面基层县有多腐败吗不想管了吗
anger,别人读程序的时候我在玩程序别人写程序的时候我在读程序别人已经编了10万行代码的时候我在写程序这他妈就是距离真是不上进
anger,孟非为一尝金毛肉的味道残忍杀了自己养了两年的金毛上海女孩看到这一幕时惊呆了用手机拍下残忍的一刻并斥责那个老头为什么杀可爱的金毛他说家里有好几条这条最老卖也没人要反正没吃过金毛肉还不如杀了来吃吃看如果大家能确定这幅照片及文字内容的真实性那就人肉这个畜生
anger,有一个姑娘他爸他妈养了她二十多年她没吃你家一口饭就因为她爱你就得离开父母把你爸妈当亲爸亲妈照顾你大半辈子从一个如花似玉的姑娘变成一个只知油盐酱醋的妇人十月怀胎生下的孩子还得跟你姓如果你还负她你D就该下地狱
anger,他吃的是特供的我吃有毒的但是他还说很关心我的并规定我必须要听话的
anger,那是老萧没爆发呢到时候咱们的老大奖拿到手软看那些人还说什么不懂欣赏的家伙请你闭嘴滚回家修炼
anger,我生活在一个奇妙的国家我缴税和各种费养活公务员要看脸色缴费给医院要看脸色我向电信交钱要跪求电信来修我的网络还要看脸色我不敢骂政府因为我怕被抓我不敢骂医院因为涉及到生命但是上海电信真是混蛋东西
anger,太可恶了东京电力公司4日宣布将把福岛第一核电站内含低浓度放射性物质的1.15万吨受污染水排入海中这些污水的放射性物质浓度是法定限度的约100倍如果准备顺利污水从5日就将开始排放新华社发关贤一郎摄
anger,北京家乐福大钟寺店一桶标价18.6元的食用油结算时购物小票上的价格竟变成76元高出3倍多对于低价标签中混有高价的食用油超市方面一直没给出令人信服的解释消费者称家乐福诱骗行为应被严惩
anger,今天晚上把家里昨天刚买的两袋大包热狗肠扔了原先可可最爱吃3月14日买的可可姥姥说超市打折觉得便宜就买了不少结果3月15日就曝光了难道是双汇知道15号后有问题故意甩卖如果是这样真是不厚道
anger,日本向海里排泄核污染废水只通报美国没有通报中国俄国韩国这就是我们所谓的一衣带水的邻居吗事件给我们启示中国不重要美国才是他的爹把祸水引向邻居昭然若揭其冷漠自私阴暗心理联合周边国家把他告上国际法庭并勿忘国耻牢记农夫与蛇的寓言
anger,为什么你想找我的时候我就要理你为什么我找你的时候你都不理你是什么意思明明已经和她在一起了那你就好好珍惜啊可为什么告诉你的朋友你没有跟她在一起只是暧昧而已我在想如果她知道了该有多难过
anger,开灯色诱蚊子悲催的发现左边脸被咬肿了直接导致左眼变成一条缝我今天还要主持活动啊丫的抓到就是你的死期
anger,之前做的太绝了我浩浩偶吧的图一张也没剩下我果然是优秀的浩饭
anger,求助信息我是新乡市的一名受害者的女儿我的妈妈于4月24日晚8点左右在新乡市劳动路外国语学校前被一辆深色的日本丰田路巡车系的车撞了最可气的是撞完我妈妈后肇事者竟然还逃匿了请大家帮忙留意一下特别是修车买车的叔叔阿姨们让警察早日把这个肇事者捉拿归案谢谢
anger,真气人真郁闷人心真的太可怕了自己的苦自己尝什么真心朋友患难夫妻都是屁话心寒没有明天
anger,尼康怎么那么坑爹还不粗反正不是彩琳就是敏智了这还要拖一拖晚安了各位饿不饿
anger,分享图片我什么都不想说我会恶狠狠的请假我发誓要是我不请我就出门被车撞D排班是人吗脑子有问题吗不正常的吗让领导来看看我的航班这是你们逼我的我会消极对待的到时候别怪我因为我是人不是畜生不像你们不爱家庭不要家庭别以为我是好惹的人人背后都有些腰板的
anger,昨天半夜回家差点没被吓死哪个无德的人在家门口这样晒鱿鱼的吓的老子还以为外星人入侵地球了
anger,说实话我们天津球迷必须要团结起来广东人道歉都不能被原谅更别说至今他们还在广州日报以及羊城晚报说刘晓明指导的最佳教练名不副实我们在这里想说一句你恒大是不是把广东人的脸丢尽了听说真正广州人不是很显富不管怎样恒大算是跟天津结仇了天津人绝不要买恒大的房子不能去那里工作
anger,特别想说日本地震的民族表现不是日本人民素质高而是平时的准备充足预案得到演练真实就如同在水边长大的人会游泳在山里长大的的人会辨别方向做售前的知道自带投影仪讲标做销售的知道如何应对讨价还价我只想说是环境决定了一切别整出素质这种不靠谱的词汇尤其是日本人的素质
anger,尼玛今天我囧团海报的事没找你们算账呢妖姐说他们没素质是他们的事我们不能掉价这倒好颠倒算到我们头上来了是吧以后别给我提素质尼玛素质用在脑残身上是隔屁擦
anger,最贱格的morningcall本爷有个习惯试车的时候为了养足精神睡够都是牺牲自己的早餐时间多睡一个小时熟悉的企业活动我才必到大家也都知道我从不参加试车前的无聊说明会个别出彩的说明除外结果今天活动公司让服务员用电话狂敲门的方式叫床那种大清早狂敲让我愤
anger,四人团饭请给我圆润的滚去死劳资不待见你们有多远给我滚多远日你妈都不够
anger,下班高峰路上6点多国兴大道省图段三辆这种拉沙子大车在你正前方一字排开并驾齐驱还打着转向灯互相超场面何其壮观
anger,啊呸要炸了先死的不是小日本啊反正是要死为什么不能牺牲牺牲是光荣的放任自流被污染是可耻的
anger,我就干啊一个面试拖到晚上最后取消了我还起个大早把小头发吹得服服帖帖的穿个小白衬衫穿个小白袜合计给你来个文艺少年我就干你啊皮尔卡丹你奶奶的是卡尔屁蛋这他妈的一天也没消停觉也没睡好饭也没吃着靠
anger,群众总是不明真相的一小撮总是别有用心的境外反华势力总是存在的总之所有人不是糊涂蛋就是坏蛋就是没有那个混蛋政府什么么事儿
anger,农民为何让农田荒着是由于种地不赚钱为何种地不赚钱是由于规模不太而农资涨价粮价太低国家的补贴还不到位为何国家的补贴不到位这要问河北霸州的领导这是2011年5月7日上午11时20分的霸州没有回春的农田
anger,一大早看着高贵官皮睁眼说瞎话看着老韩委屈得不得了那表情妈的一个一米八几二十七八岁的大男人顶天立地的东北爷们让一群平均身高不到一米七十几二十岁的丫头片子管的跟儿子似的逼得话都不能说这什么事儿啊D还没见过哪个当明星的当得这么窝囊这么悲催的
anger,在井冈山上导游给我们讲红色故事是毛委员和贺子珍的爱情故事在艰苦的井冈山和长征中的八年岁月里贺子珍为毛委员为毛生了6个孩子存活下来的只有李敏一个在以后长达半个世纪毛泽东只见过贺子珍一次贺子珍死后都不知道该如何给她一个称谓最后定了一个毛主席的亲密战友于是我哭了
anger,谁告诉我麻辣烫沙县小吃酸辣粉的直接致癌物质吧我怒了妈的能不能告诉我什么能吃什么不能吃啊谁给我答案啊疯了我要买个食品检测工具
anger,外面一直传话说别人坏话说一些根本无凭无据的扯的不能再扯的事的那些人啊你们歇歇吧这样你过了嘴瘾给别人带来烦恼你们就开心了是吗人生观价值观需要通过此等卑劣的手段得到体现而且如此容易得到满足的话那你们的人生真是悲剧了我相信经常毁我的这几个人一定也关注我了请为后代积德
